roll;pitch;heading;rollRate;pitchRate;yawRate;groundSpeed;airSpeed;climbRate;altitudeRelative;altitudeAMSL;flightDistance;flightTime;distanceToHome;headingToNextWP;headingToHome;throttlePct;gps.lat;gps.lon
-0.1;0.9;0;1.5;-2.7;-0.2;4.2;0.0;0.0;15.0;862.3;346.0;00:01:36;180.6;195;195;70;-19.4663240;-49.1433225
0.8;-1.1;0;1.4;-0.5;0.0;2.9;0.0;0.0;14.9;862.3;350.0;00:01:37;177.4;195;195;71;-19.4663705;-49.1433363
7.4;3.4;0;27.1;-1.6;-0.1;2.3;0.0;0.0;15.0;862.3;352.0;00:01:38;175.3;140;195;71;-19.4663929;-49.1433430
14.0;6.6;0;9.2;27.1;-2.8;2.4;0.0;0.0;15.0;862.3;354.0;00:01:39;173.5;140;196;72;-19.4664173;-49.1433488
12.2;11.8;359;-19.3;-18.4;2.0;4.5;0.0;-0.0;15.0;862.3;358.1;00:01:40;171.7;140;197;72;-19.4664312;-49.1433413
6.8;7.3;0;0.3;0.4;0.1;4.6;0.0;-0.0;15.0;862.4;362.2;00:01:41;169.6;140;198;71;-19.4664546;-49.1433169
7.1;7.7;0;-0.2;0.5;-0.1;4.6;0.0;-0.0;15.0;862.4;366.3;00:01:42;167.7;140;199;71;-19.4664903;-49.1432792
0.5;1.2;359;-1.9;-2.2;0.2;4.1;0.0;-0.0;15.0;862.3;370.3;00:01:43;165.8;140;201;70;-19.4665140;-49.1432543
-0.7;-0.2;0;0.3;-0.8;0.0;2.9;0.0;-0.0;15.0;862.3;374.4;00:01:44;164.5;140;202;70;-19.4665413;-49.1432258
0.8;5.3;0;-23.0;16.5;-0.3;2.2;0.0;-0.0;15.0;862.4;376.4;00:01:45;163.6;199;202;70;-19.4665608;-49.1432055
-9.4;5.3;0;11.5;-9.4;-1.1;2.0;0.0;-0.0;15.0;862.4;378.5;00:01:46;162.2;199;203;71;-19.4665752;-49.1431909
-8.6;21.5;359;16.9;-8.5;1.8;3.4;0.0;0.0;15.1;862.4;380.5;00:01:47;159.5;199;203;73;-19.4665923;-49.1431879
-3.9;8.5;0;-0.3;7.2;-0.1;4.6;0.0;-0.1;15.1;862.4;386.6;00:01:48;155.0;199;203;71;-19.4666181;-49.1432007
-3.8;9.8;359;0.3;0.3;0.2;4.6;0.0;-0.1;15.0;862.4;390.7;00:01:49;150.3;199;203;71;-19.4666642;-49.1432214
-1.8;2.5;0;4.1;-19.3;-0.7;4.6;0.0;-0.1;15.0;862.4;394.9;00:01:50;145.6;199;203;70;-19.4667032;-49.1432387
-0.9;6.6;0;-16.6;24.7;-0.2;3.4;0.0;-0.0;15.0;862.4;398.9;00:01:51;141.7;199;203;70;-19.4667336;-49.1432521
6.4;8.7;0;26.7;-1.3;-0.1;3.4;0.0;-0.1;15.1;862.4;403.0;00:01:52;138.3;174;203;71;-19.4667643;-49.1432658
3.0;22.1;0;-18.8;7.7;-2.3;3.7;0.0;-0.0;15.1;862.4;405.0;00:01:53;135.1;174;204;74;-19.4667933;-49.1432768
1.9;10.4;359;-0.6;3.1;0.1;4.8;0.0;-0.1;15.1;862.4;411.2;00:01:54;131.1;174;205;71;-19.4668267;-49.1432743
1.7;10.7;359;-0.4;0.3;0.0;4.8;0.0;-0.0;15.0;862.4;415.3;00:01:55;127.1;174;206;71;-19.4668783;-49.1432667
0.8;1.9;359;-1.3;-14.0;0.3;4.7;0.0;-0.0;15.0;862.4;419.4;00:01:56;123.2;174;207;70;-19.4669121;-49.1432612
-0.2;1.3;0;-0.6;17.7;-0.1;3.3;0.0;-0.0;15.0;862.4;423.4;00:01:57;120.2;174;208;70;-19.4669539;-49.1432542
-7.6;5.4;359;-26.7;-2.1;0.1;3.0;0.0;-0.0;15.0;862.4;427.5;00:01:58;117.7;207;209;71;-19.4669853;-49.1432486
-14.7;14.8;358;-3.7;23.3;4.7;3.2;0.0;0.0;15.0;862.4;429.5;00:01:59;115.0;207;209;73;-19.4670174;-49.1432461
-4.8;7.9;0;-9.0;-4.2;-0.8;4.8;0.0;-0.1;15.0;862.4;433.6;00:02:00;110.5;207;209;71;-19.4670381;-49.1432568
-5.1;9.4;359;0.2;0.6;0.2;4.7;0.0;-0.0;15.0;862.3;439.7;00:02:01;105.9;207;209;71;-19.4670818;-49.1432838
-4.9;9.7;359;0.3;0.1;0.1;4.8;0.0;-0.0;15.0;862.3;443.8;00:02:02;101.3;207;209;71;-19.4671189;-49.1433064
-4.8;9.8;359;0.1;0.0;0.1;4.8;0.0;0.0;15.0;862.3;447.8;00:02:03;96.4;207;209;71;-19.4671560;-49.1433290
-4.8;9.9;359;0.2;0.5;-0.0;4.9;0.0;0.0;15.0;862.3;453.9;00:02:04;91.6;209;209;71;-19.4671860;-49.1433471
-5.1;9.7;359;-0.4;0.0;-0.0;4.9;0.0;0.0;15.0;862.3;458.0;00:02:05;86.8;209;209;71;-19.4672318;-49.1433743
-5.1;9.8;359;0.1;0.2;0.1;4.9;0.0;0.0;15.0;862.3;462.1;00:02:06;81.9;209;209;71;-19.4672700;-49.1433971
-4.9;9.9;359;-0.1;-0.1;-0.1;4.9;0.0;0.0;15.0;862.3;468.3;00:02:07;77.1;209;209;71;-19.4673009;-49.1434158
0.2;0.9;0;2.0;-3.2;-0.2;4.1;0.0;-0.0;15.0;862.3;472.4;00:02:08;72.4;209;209;70;-19.4673469;-49.1434434
-3.2;6.8;0;3.6;4.4;0.1;3.6;0.0;-0.0;15.0;862.3;476.5;00:02:09;68.7;184;209;71;-19.4673790;-49.1434627
5.9;16.1;0;-23.9;28.2;-1.8;3.6;0.0;0.0;15.0;862.4;480.5;00:02:10;65.2;184;210;73;-19.4674019;-49.1434759
0.1;9.7;0;2.8;-1.6;-0.2;4.9;0.0;-0.1;15.0;862.4;484.6;00:02:11;61.3;184;212;71;-19.4674415;-49.1434829
-0.0;10.9;359;-0.7;-0.0;-0.2;4.8;0.0;-0.0;15.0;862.4;488.6;00:02:12;57.2;184;214;71;-19.4674762;-49.1434843
-0.1;7.6;0;0.7;-23.4;0.0;4.8;0.0;-0.1;15.0;862.4;492.7;00:02:13;53.2;184;217;70;-19.4675289;-49.1434859
0.1;-0.1;0;0.3;-2.4;-0.1;3.6;0.0;-0.1;15.0;862.4;498.8;00:02:14;49.8;184;220;70;-19.4675709;-49.1434872
-0.9;5.1;359;-14.9;-13.0;-0.6;2.9;0.0;-0.0;15.0;862.4;500.8;00:02:15;47.4;220;222;70;-19.4675970;-49.1434882
-12.0;3.3;359;-2.8;22.5;1.0;2.8;0.0;-0.1;15.1;862.4;502.8;00:02:16;45.0;220;223;71;-19.4676276;-49.1434904
-12.6;12.8;0;19.3;-23.2;-1.5;4.6;0.0;-0.1;15.1;862.4;506.9;00:02:17;41.4;220;224;72;-19.4676490;-49.1435063
-6.7;7.8;359;0.4;0.5;-0.1;4.8;0.0;-0.1;15.1;862.4;513.0;00:02:18;36.6;220;223;71;-19.4676724;-49.1435299
-6.8;8.2;359;0.1;0.3;0.2;4.8;0.0;-0.1;15.1;862.4;517.0;00:02:19;31.9;220;223;71;-19.4677095;-49.1435676
-6.9;8.2;359;-0.3;-0.3;0.3;4.8;0.0;-0.1;15.1;862.4;521.0;00:02:20;27.3;220;223;71;-19.4677344;-49.1435928
-7.3;7.8;359;-5.1;-4.7;-0.8;4.9;0.0;-0.1;15.1;862.4;527.2;00:02:21;22.4;224;223;71;-19.4677724;-49.1436308
-7.0;8.1;359;-0.1;0.2;-0.1;4.9;0.0;-0.1;15.1;862.4;531.3;00:02:22;17.6;224;223;71;-19.4677977;-49.1436562
-7.1;8.2;359;-0.2;-0.0;0.1;4.9;0.0;-0.1;15.0;862.4;535.4;00:02:23;12.7;224;223;71;-19.4678360;-49.1436945
